challenger_id,scenario_index,cost,peak,throughput
challenger_a,47,1.5412152460984267,0.027892091442125871,-1.6350915464075249
challenger_a,48,1.420767945308087,-0.39029245321744932,0.21124413049170732
challenger_a,49,1.9514919754348434,-1.0207903683495434,0.57020966974924836
challenger_a,50,0.86918515153896059,-0.80554846227722698,-0.40935932055709923
challenger_a,51,0.29295524439218235,0.84598598814086612,1.2176727483184739
challenger_a,52,1.1008685476190427,-2.1050242612934107,-0.31098320702051285
challenger_a,53,0.22769210027725539,0.91342188273979608,0.8511068757078496
challenger_a,54,2.0559723017781817,-0.31695578213139847,1.9265401373945725
challenger_a,55,0.42617688083700112,0.90789283183042058,-0.1868438703905739
challenger_a,56,4.4923926389736391,-0.066517602181691282,0.071920216383927843
challenger_a,57,2.6538380009997882,0.92326490098897207,-1.4814596007610357
challenger_a,58,1.2590471869806663,2.1070272270082655,-0.70131420145542855
challenger_a,59,0.90057478077460174,-0.13175502139945344,-0.72527856669685875
challenger_a,60,0.72213397494431941,-1.0418885441991712,1.1427022547316248
challenger_a,61,1.1519497331448243,-0.35743225217694208,0.015434036830125814
challenger_a,62,0.78764862013204295,0.71101192369992072,0.77622511038744046
challenger_a,63,2.7537121292903839,1.0776150022009239,0.029275769852011455
challenger_a,64,0.11165389636190715,-0.176250670730774,-0.22048897420005212
challenger_a,65,1.5203837968891012,0.17909707193941485,-0.36424157051656958
challenger_a,66,0.82754328752469486,-1.3918427052943345,-0.85898375892981205
challenger_a,67,1.2604353840329041,1.0744308872825525,-0.024444608447166727
challenger_a,68,1.5470571608761665,-0.33535561686492954,0.038114878718345561
challenger_a,69,3.8042240990311695,-0.92817521562163463,1.0601340274638675
challenger_a,70,1.0574456863966011,0.040858007042089473,-0.65936332037304279
challenger_a,71,1.7171198682573485,-0.6360096107087071,0.27165732076993926
challenger_a,72,0.9160339216885145,-1.6261986157525723,0.91872460627452135
challenger_a,73,0.3784076241558173,-0.073416984855027179,1.3673388241926385
challenger_a,74,1.9797163479780449,1.4969848390442488,-1.6375541111338878
challenger_a,75,2.4937279215040391,1.5906098436340343,-1.5194347118369149
challenger_a,76,0.62291660274996674,-0.30672166383494931,-0.17583096260745332
challenger_a,77,1.0725124495180811,0.028808186686771126,0.54822282522514776
challenger_a,78,0.80146529452984405,0.088259880971086696,-0.11005406011592225
challenger_a,79,2.6268584115952471,-0.6465839814105071,0.97023405360317228
challenger_a,80,1.0823844973287722,0.17061740494055419,1.3522302849875865
challenger_a,81,1.4175646566297135,0.77749297949725549,-0.23488965043397239
challenger_a,82,1.0045860739032282,0.56225711717060012,1.8764683613883666
challenger_a,83,-1.1329668032978735,0.86315683090484052,1.3259492354244653
challenger_a,84,2.0681764659597861,0.10440710807767464,-0.2303951672595593
challenger_a,85,1.013192790837999,-0.71589664496609084,1.3034792251886054
challenger_a,86,0.98343321643124992,0.77563270125383521,-1.448661314406946
challenger_a,87,1.2817044937680047,-0.937206074124741,-2.4584381611222059
challenger_a,88,1.1869186123613846,0.24795781642738626,0.25569138541288239
challenger_a,89,1.1583004185917116,-0.21004727225421399,0.58901280346956797
challenger_a,90,1.1790752355828455,-2.6080050462301312,1.2297449692439046
challenger_a,91,1.1449729021831301,-1.6280797705315944,0.15912015253917852
challenger_a,92,0.69889276514831788,0.91168547152291335,0.24766256570051082
challenger_a,93,0.64430426958071496,-1.1810446647038089,-0.63839003019685858
challenger_a,94,0.58646571488894716,-1.2356043930040486,-0.10867161825652136
challenger_a,95,2.2432408612351988,1.7528509493724083,1.2576778727267766
challenger_a,96,2.4097503988090176,-0.7816260247295489,0.65639553955099783
challenger_a,97,-0.33875492015026532,0.19939446799063956,0.85843465685743769
challenger_a,98,2.5148541745365134,0.2692203774656482,-0.088251891723779702
challenger_a,99,0.83928480464044131,0.81121140601229225,0.43821180449634278
challenger_a,100,2.707842467479856,-0.24689413753686476,0.27406980203463788
challenger_a,101,-0.70126060304246307,-1.114609696394318,-2.1660868271599556
challenger_a,102,0.5490165188368521,-0.0035759181509085192,0.20435678138407881
challenger_a,103,2.1732445733592174,-0.46788577080405813,1.6563876090138236
challenger_a,104,0.77064878939148085,0.30507787543894238,1.2438176774960616
challenger_a,105,2.776053677260907,0.47789631708568658,0.069908743217602778
challenger_a,106,-0.022702731113379837,-1.4614866240938007,-0.54622916946109679
challenger_a,107,0.28185825898990657,-0.65483965970242186,0.90598170465071604
challenger_a,108,1.4865206078599558,-0.23222004740913937,-0.90902259100833682
challenger_a,109,1.9190959070059943,1.8304126770486471,0.92324573324603565
challenger_a,110,2.5400579654585242,0.26837857435343082,0.12022480574059517
challenger_a,111,2.3562697029105761,0.62402585956414591,1.7129861441563874
challenger_a,112,2.0983192780746114,1.4225041725564815,-0.03461635022391224
challenger_a,113,1.6019795733726674,0.34147556338249685,0.65693736000317671
challenger_a,114,0.5866409603183278,0.76066860202433428,-0.11933979005923442
challenger_a,115,-0.12832643851115133,-0.97957144964664133,0.40563483493758767
challenger_a,116,0.83514618758523151,1.4525472901231371,-1.0379955715587852
challenger_a,117,0.28323546455533299,-0.58986608768134008,-0.53308186192276041
challenger_a,118,-0.58792354139243796,0.56049440276440843,0.97649111318908866
challenger_a,119,2.438063652250039,1.453234775318323,1.9330516622330587
challenger_b,0,-1.2394313027693866,1.4312540012036603,0.36344623806579851
challenger_b,1,0.35407691722838563,1.9238580038512567,-0.21259873097776161
challenger_b,2,0.23888082727132195,2.7214870736970305,1.1913335773128129
challenger_b,3,-0.10182379533963395,2.5443903817709117,-0.4900536279918834
challenger_b,4,0.81241381481658959,2.3770282336488577,1.7529245310366557
challenger_b,5,0.14002113846672223,-0.44018495881258879,0.16827909013168044
challenger_b,6,2.0806274529872635,0.56495686087997132,0.77548837227166967
challenger_b,7,-0.46056400067499481,1.3611831370712881,-0.3849772710351243
challenger_b,8,-0.59816567510898533,0.66256698117456048,0.52593220782089767
challenger_b,9,-0.35362391894306588,1.0210978143769147,-1.8086779427367154
challenger_b,10,1.7343947107632411,1.813048587938352,0.91279367219632346
challenger_b,11,1.516107615845659,-0.025217576050583279,-1.824294540785323
challenger_b,12,-0.7120646332840892,0.40975257726274095,1.0538686393194403
challenger_b,13,-0.30557672303380734,2.7599677581211828,0.92589723887413555
challenger_b,14,0.030201032884824064,2.0146758717884623,2.2721381172734296
challenger_b,15,0.39681582877765542,0.11706567415763391,-1.2442582582321793
challenger_b,16,-0.31314810745331068,-0.18116974747281422,0.11997285994543565
challenger_b,17,-0.74485976019466005,1.6616931959774353,0.84069229551285241
challenger_b,18,1.4605149174044851,-0.18063434302608838,-0.80750228509948396
challenger_b,19,0.95650759629662929,3.193518277125484,1.4055121329997113
challenger_b,20,0.10485250190749787,1.5397668163428757,0.43029155839273003
challenger_b,21,0.21144127375900432,0.67347066412525414,-0.7891065931513539
challenger_b,22,1.6766609959031877,1.4302625871623356,-0.0971558011951556
challenger_b,23,1.5124972760350806,0.85774811637719928,1.9463967647309321
challenger_b,24,1.0864673608280222,0.50968989480075222,-1.7682714653546341
challenger_b,25,1.9740063947096891,1.2818252333863434,-1.159619536132624
challenger_b,26,1.6727150552473742,2.8518390678012224,0.40289430507702717
challenger_b,27,0.15901861311032003,0.29254928175736905,-2.457513379061981
challenger_b,28,0.59468061811780903,2.9710139032393643,0.65658400640944559
challenger_b,29,0.81868284606225439,1.1498097188552938,-1.059341657649046
challenger_b,30,0.25678243999325467,0.90057427553962666,-1.2053051622343478
challenger_b,31,-0.37574009771701866,0.68285207456615438,0.3577823035012756
challenger_b,32,-0.43282998315127252,0.10761114249406822,0.22036233410794898
challenger_b,33,0.50188785483422949,0.97681658807801719,-0.13050675923423055
challenger_b,34,-2.1141075866902304,2.2741804381271296,0.53642633856181221
challenger_b,35,3.2408411294476172,2.4915204709010541,0.67878660730636575
challenger_b,36,-0.24172496211809447,1.2837630087079102,1.4812763813641101
challenger_b,37,0.23133826391017667,0.53842256987625836,1.13480658828671
challenger_b,38,-0.19623979778290201,1.6718288131684238,0.51805945198634729
challenger_b,39,0.48483754489555275,0.09083223082543479,-1.2241290263639215
challenger_b,40,-0.89928762211344093,0.17773554134169689,-0.044014573809134289
challenger_b,41,-0.47202611173903752,2.6914384400396871,-1.9613332765661065
challenger_b,42,-0.86678884040631787,1.0907489292582069,0.70046783054745321
challenger_b,43,1.1291643004108953,0.62449073011938439,-0.064236306865925796
challenger_b,44,0.42771087237623273,-0.47036357130189832,0.58049631212422059
challenger_b,45,0.13253470279187646,2.2265355953088619,-0.065468904205445322
challenger_b,46,-1.169717792348598,-0.9706871375050623,0.21414012243667335
challenger_b,47,1.2202934829014205,3.9404183251892007,0.55302276788252436
challenger_b,48,0.45637186736562185,0.94708932085425435,-0.38843260104719907
challenger_b,49,-1.7300901355498344,2.343728461385024,1.3686081947505362
challenger_b,50,0.97060918327852319,2.0427775438126372,-0.017277754743420415
challenger_b,51,-0.95034511348591522,1.8045408634110438,0.39933510129671113
challenger_b,52,0.67526222593121632,1.1948187043357004,-0.6670790415525345
challenger_b,53,-1.0587681728964748,2.5765677116742998,1.002403317976688
challenger_b,54,0.12913732145747342,1.6066181163815219,-1.8253049925486164
challenger_b,55,-1.2875338628322941,1.8969861200761247,0.89337635189099296
challenger_b,56,1.3557759814962156,0.65709827750847438,0.39114926588186494
challenger_b,57,-0.19002538218849024,2.6317858421041054,-0.11271749971244671
challenger_b,58,-0.14475688141181861,0.40892130314988129,-0.44702155029473384
challenger_b,59,0.049260544867669703,1.0700361372257536,-0.064068216241346398
challenger_b,60,0.74028654080934531,0.48873046664181763,-0.30629351374684882
challenger_b,61,-0.11724540392624083,0.79926291008065387,0.8325976584430419
challenger_b,62,0.10866986785424107,1.2261003448140118,0.84421838758252465
challenger_b,63,1.6338259719113386,1.1663188791126593,-1.6250306098798084
challenger_b,64,0.6039119548196864,2.0173219237239577,1.9487389974258233
challenger_b,65,0.015438051792462867,0.58015389457119715,-1.5470743193420702
challenger_b,66,-0.52281705008355639,0.059424636295248634,0.11832772619951165
challenger_b,67,-2.2842575053014031,1.6252843807972228,0.1016502727675142
challenger_b,68,0.0067556475770076535,1.7232865122981766,-0.040637842239501842
challenger_b,69,0.30866163316458006,1.2009162509257838,0.40474566450510918
challenger_b,70,-1.2497871377515521,0.42581419622075622,-0.58980599366088682
challenger_b,71,0.08732136644233443,2.1987642601087809,-0.11216582161197214
challenger_b,72,-0.1640713400524981,3.2013180665708663,1.0424961915760846
challenger_b,73,0.071758334889482467,1.9180109385560535,-1.5376903700919056
challenger_b,74,0.40186924989608241,-0.060159019927251922,0.68566579642545822
challenger_b,75,-1.5956608277568003,-0.35442278243036318,0.9814545393911156
challenger_b,76,-0.66860833472260939,-1.3277985849859779,0.45860244088023311
challenger_b,77,0.032844963829189278,2.4156655544792898,0.3897218744024728
challenger_b,78,0.60802580964920994,-0.93689137995791461,-1.036183907834537
challenger_b,79,0.20838719734612979,0.51998264891700696,0.696247494505702
challenger_b,80,0.57071001308008185,0.51883404440204217,0.38679535203774812
challenger_b,81,0.43383976331012941,1.1503539019782631,0.068863127803076407
challenger_b,82,2.1649544197133217,1.9739766351540371,0.097456322105690288
challenger_b,83,-0.61679303823378928,1.5835357814084321,-0.067905748653733722
challenger_b,84,1.6498532880614039,1.0368795532118795,0.43346217440281254
challenger_b,85,1.0066537669827063,0.77232745752477605,-0.41655977777683345
challenger_b,86,0.61598665567215216,0.59281546141676034,0.3862146150003391
challenger_b,87,-0.2433293380451366,1.1102756219870908,1.3681897506996077
challenger_b,88,-0.87136835792921297,0.34920639081842242,-1.8190802407483802
challenger_b,89,-0.43941661054496284,0.4786340009061788,-0.40644821981648166
challenger_b,90,2.4585452198265521,2.1745957481448519,0.84529967742493772
challenger_b,91,-1.1738544451746287,1.2109730220677934,2.7560621391222715
challenger_b,92,-1.2887063129888927,2.6376043591141238,0.41535789890647312
challenger_b,93,0.57451274807834851,1.4338869644786714,1.034983788577003
challenger_b,94,0.01315370392565085,0.9002309956386334,-0.57029260032042162
challenger_b,95,-0.09840604744915675,-0.17076649833895052,1.0894774314204356
challenger_b,96,0.24454022510103926,2.3249961505789729,-0.44523873368950634
challenger_b,97,-0.15332734742049819,0.13027980698863073,-0.27734217812600792
challenger_b,98,0.10170036071696587,0.29338360260982432,-0.12272136610631323
challenger_b,99,-0.78218525321149035,0.34374867974901713,0.32724432078144344
challenger_b,100,-0.73116915502465574,-0.094792238616696611,1.5468620262807879
challenger_b,101,0.11691566590887456,1.1930988665140119,-0.15360830186009755
challenger_b,102,0.33943346574994859,0.70250398677846859,0.038317468781677383
challenger_b,103,-1.4814208938911297,-0.80941107644151788,1.5362331317385054
challenger_b,104,-0.46106165125787768,0.33300923781180369,-0.73872038656922712
challenger_b,105,-0.98300030796691829,1.2325740033087262,1.7467056062974602
challenger_b,106,-1.0544566435792262,-0.42241935145897047,-0.42593365737838934
challenger_b,107,0.2011778765380042,3.3859153341261656,2.55553522855244
challenger_b,108,1.0357444457971454,1.8106736162070669,0.46749367928228369
challenger_b,109,1.2398455217549895,3.2836821821280391,-0.41794072577636127
challenger_b,110,0.58285754041709192,-0.51619062284874295,-0.84277364888246109
challenger_b,111,-1.7599221827003084,-0.00082773017301751572,-0.4781843513581216
challenger_b,112,0.47646312142341152,-0.55560484150529366,0.4651447450934072
challenger_b,113,-1.3096576079139137,1.1730660612090484,-0.57560139715797787
challenger_b,114,-1.0674320389005776,0.45595701700558955,-0.020505578602916935
challenger_b,115,1.0977109920164503,1.5691111892424365,0.94966174545302406
challenger_b,116,-0.13999274706498677,2.5310266556592209,1.4281364653021071
challenger_b,117,-0.23775407586905078,1.3999643504211199,0.37261654229589675
challenger_b,118,0.4253154502001566,2.352970047072648,0.2113819635825934
challenger_b,119,0.11652334719004823,2.6988060726517062,2.0009456213410566
